Time,Sensor,Signal,Activity
2010-01-18 06:32:45.953001,M003,OFF,Meal_Preparation
2010-01-18 06:32:48.656001,M003,ON,Meal_Preparation
2010-01-18 06:32:52.250001,M015,ON,Meal_Preparation
2010-01-18 06:32:52.546001,M003,OFF,Meal_Preparation
2010-01-18 06:32:56.265001,M015,OFF,Meal_Preparation
2010-01-18 06:33:04.781001,M015,ON,Meal_Preparation
2010-01-18 06:33:06.765001,M003,ON,Meal_Preparation
2010-01-18 06:33:07.765001,D029,OPEN,Meal_Preparation
2010-01-18 06:33:08.750001,M015,OFF,Meal_Preparation
2010-01-18 06:33:10.765001,M003,OFF,Meal_Preparation
2010-01-18 06:33:13.765001,D029,CLOSE,Meal_Preparation
2010-01-18 06:33:17.625001,M003,ON,Meal_Preparation
2010-01-18 06:33:17.984001,M015,ON,Meal_Preparation
2010-01-18 06:33:18.375001,M015,OFF,Meal_Preparation
2010-01-18 06:33:19.656001,M015,ON,Meal_Preparation
2010-01-18 06:33:21.265001,M001,ON,Meal_Preparation
2010-01-18 06:33:23.265001,M015,OFF,Meal_Preparation
2010-01-18 06:33:23.968001,M003,OFF,Meal_Preparation
2010-01-18 06:33:25.546001,M001,OFF,Meal_Preparation
2010-01-18 06:33:26.968001,M001,ON,Meal_Preparation
2010-01-18 06:33:27.890001,M015,ON,Meal_Preparation
2010-01-18 06:33:31.187001,M001,OFF,Meal_Preparation
2010-01-18 06:33:32.156001,M015,OFF,Meal_Preparation
2010-01-18 06:33:45.359001,M015,ON,Meal_Preparation
2010-01-18 06:33:49.359001,M015,OFF,Meal_Preparation
2010-01-18 06:33:50.062001,M001,ON,Meal_Preparation
2010-01-18 06:33:53.921001,M001,OFF,Meal_Preparation
2010-01-18 06:33:55.656001,M001,ON,Meal_Preparation
2010-01-18 06:33:56.281001,D026,OPEN,Meal_Preparation
2010-01-18 06:33:59.562001,M001,OFF,Meal_Preparation
2010-01-18 06:34:01.265001,M001,ON,Meal_Preparation
2010-01-18 06:34:05.156001,M001,OFF,Meal_Preparation
2010-01-18 06:34:13.125001,M001,ON,Meal_Preparation
2010-01-18 06:34:17.375001,M001,OFF,Meal_Preparation
2010-01-18 06:34:21.343001,M001,ON,Meal_Preparation
2010-01-18 06:34:25.656001,M001,OFF,Meal_Preparation
2010-01-18 06:34:31.953001,M001,ON,Meal_Preparation
2010-01-18 06:34:36.265001,M001,OFF,Meal_Preparation
2010-01-18 06:34:38.562001,M001,ON,Meal_Preparation
2010-01-18 06:34:39.156001,D026,CLOSE,Meal_Preparation
2010-01-18 06:34:42.859001,M001,OFF,Meal_Preparation
2010-01-18 06:34:45.453001,M001,ON,Meal_Preparation
2010-01-18 06:34:49.421001,M001,OFF,Meal_Preparation
2010-01-18 06:34:53.359001,M001,ON,Meal_Preparation
2010-01-18 06:34:57.359001,M001,OFF,Meal_Preparation
2010-01-18 06:34:59.937001,M001,ON,Meal_Preparation
2010-01-18 06:35:04.234001,M001,OFF,Meal_Preparation
2010-01-18 06:35:12.562001,M001,ON,Meal_Preparation
2010-01-18 06:35:17.156001,M001,OFF,Meal_Preparation
2010-01-18 06:35:20.078001,M001,ON,Meal_Preparation
2010-01-18 06:35:24.359001,M001,OFF,Meal_Preparation
2010-01-18 06:35:27.046001,M015,ON,Meal_Preparation
2010-01-18 06:35:30.359001,D021,OPEN,Meal_Preparation
2010-01-18 06:35:30.953001,M015,OFF,Meal_Preparation
2010-01-18 06:37:05.312001,M015,ON,Meal_Preparation
2010-01-18 06:37:09.640001,M015,OFF,Meal_Preparation
2010-01-18 06:37:18.875001,M001,ON,Meal_Preparation
2010-01-18 06:37:22.531001,M001,OFF,Meal_Preparation
2010-01-18 06:37:26.437001,M001,ON,Meal_Preparation
2010-01-18 06:37:30.750001,M001,OFF,Meal_Preparation
2010-01-18 06:38:19.640001,M015,ON,Meal_Preparation
2010-01-18 06:38:23.546001,M015,OFF,Meal_Preparation
2010-01-18 06:38:26.546001,M015,ON,Meal_Preparation
2010-01-18 06:38:29.546001,M003,ON,Meal_Preparation
2010-01-18 06:38:30.546001,M015,OFF,Meal_Preparation
2010-01-18 06:38:33.812001,M003,OFF,Meal_Preparation
2010-01-18 06:38:47.625001,M003,ON,Meal_Preparation
2010-01-18 06:38:51.625001,M003,OFF,Meal_Preparation
2010-01-18 06:38:53.250001,M003,ON,Meal_Preparation
2010-01-18 06:38:57.546001,M003,OFF,Meal_Preparation
2010-01-18 06:39:12.734001,M003,ON,Meal_Preparation
2010-01-18 06:39:16.046001,M015,ON,Meal_Preparation
2010-01-18 06:39:16.750001,M003,OFF,Meal_Preparation
2010-01-18 06:39:20.343001,M015,OFF,Meal_Preparation
2010-01-18 06:39:51.640001,M015,ON,Meal_Preparation
2010-01-18 06:39:55.937001,M015,OFF,Meal_Preparation
2010-01-18 06:40:20.359001,M001,ON,Meal_Preparation
2010-01-18 06:40:21.031001,M015,ON,Meal_Preparation
2010-01-18 06:40:24.328001,M001,OFF,Meal_Preparation
2010-01-18 06:40:24.625001,M015,OFF,Meal_Preparation
2010-01-18 06:40:27.343001,M001,ON,Meal_Preparation
2010-01-18 06:40:29.640001,M015,ON,Meal_Preparation
2010-01-18 06:40:31.234001,M001,OFF,Meal_Preparation
2010-01-18 06:40:33.921001,M015,OFF,Meal_Preparation
2010-01-18 06:40:36.500001,M015,ON,Meal_Preparation
2010-01-18 06:40:37.218001,M001,ON,Meal_Preparation
2010-01-18 06:40:41.125001,M015,OFF,Meal_Preparation
2010-01-18 06:40:41.546001,M001,OFF,Meal_Preparation
2010-01-18 06:40:43.843001,M001,ON,Meal_Preparation
2010-01-18 06:40:47.718001,M001,OFF,Meal_Preparation
2010-01-18 06:40:48.140001,M015,ON,Meal_Preparation
2010-01-18 06:40:52.015001,M015,OFF,Meal_Preparation
2010-01-18 06:41:14.546001,D021,CLOSE,Meal_Preparation
2010-01-18 06:41:37.906001,M001,ON,Meal_Preparation
2010-01-18 06:41:38.625001,M015,ON,Meal_Preparation
2010-01-18 06:41:41.937001,M001,OFF,Meal_Preparation
2010-01-18 06:41:42.531001,M015,OFF,Meal_Preparation
2010-01-18 06:41:44.234001,M003,ON,Meal_Preparation
2010-01-18 06:41:44.515001,M001,ON,Meal_Preparation
2010-01-18 06:41:47.515001,M015,ON,Meal_Preparation
2010-01-18 06:41:48.531001,M003,OFF,Meal_Preparation
2010-01-18 06:41:48.828001,M001,OFF,Meal_Preparation
2010-01-18 06:41:51.828001,M015,OFF,Meal_Preparation
2010-01-18 06:42:04.015001,M001,ON,Meal_Preparation
2010-01-18 06:42:05.343001,M015,ON,Meal_Preparation
2010-01-18 06:42:07.937001,M001,OFF,Meal_Preparation
2010-01-18 06:42:09.218001,M015,OFF,Meal_Preparation
2010-01-18 06:42:09.640001,M003,ON,Meal_Preparation
2010-01-18 06:42:13.515001,M003,OFF,Meal_Preparation
2010-01-18 06:42:20.531001,M003,ON,Meal_Preparation
2010-01-18 06:42:24.406001,M003,OFF,Meal_Preparation
2010-01-18 06:42:27.718001,M003,ON,Meal_Preparation
2010-01-18 06:42:30.437001,M015,ON,Meal_Preparation
2010-01-18 06:42:31.734001,M003,OFF,Meal_Preparation
2010-01-18 06:42:34.734001,M015,OFF,Meal_Preparation
2010-01-18 06:42:36.609001,M003,ON,Meal_Preparation
2010-01-18 06:42:37.625001,M015,ON,Meal_Preparation
2010-01-18 06:42:40.609001,M003,OFF,Meal_Preparation
2010-01-18 06:42:41.625001,M015,OFF,Meal_Preparation
2010-01-18 06:42:42.218001,M003,ON,Meal_Preparation
2010-01-18 06:42:43.234001,M015,ON,Meal_Preparation
2010-01-18 06:42:46.234001,M003,OFF,Meal_Preparation
2010-01-18 06:42:47.218001,M015,OFF,Meal_Preparation
2010-01-18 06:42:56.125001,M015,ON,Meal_Preparation
2010-01-18 06:43:00.140001,M015,OFF,Meal_Preparation
2010-01-18 06:43:02.734001,M015,ON,Meal_Preparation
2010-01-18 06:43:06.734001,M015,OFF,Meal_Preparation
2010-01-18 06:43:26.109001,M003,ON,Meal_Preparation
2010-01-18 06:43:30.109001,M003,OFF,Meal_Preparation
2010-01-18 06:43:32.140001,M003,ON,Meal_Preparation
2010-01-18 06:43:36.406001,M003,OFF,Meal_Preparation
2010-01-18 06:43:37.734001,M015,ON,Meal_Preparation
2010-01-18 06:43:41.625001,M015,OFF,Meal_Preparation
2010-01-18 06:44:01.828001,M015,ON,Meal_Preparation
2010-01-18 06:44:05.734001,M015,OFF,Meal_Preparation
2010-01-18 06:44:14.031001,M015,ON,Meal_Preparation
2010-01-18 06:44:18.312001,M015,OFF,Meal_Preparation
2010-01-18 06:44:36.406001,M001,ON,Meal_Preparation
2010-01-18 06:44:36.828001,M015,ON,Meal_Preparation
2010-01-18 06:44:40.406001,M001,OFF,Meal_Preparation
2010-01-18 06:44:40.734001,M015,OFF,Meal_Preparation
2010-01-18 06:44:42.406001,M015,ON,Meal_Preparation
2010-01-18 06:44:46.734001,M015,OFF,Meal_Preparation
2010-01-18 06:44:50.625001,M001,ON,Meal_Preparation
2010-01-18 06:44:54.625001,M001,OFF,Meal_Preparation
2010-01-18 06:48:05.015001,M015,ON,Meal_Preparation
2010-01-18 06:48:09.296001,M015,OFF,Meal_Preparation
2010-01-18 06:48:17.500001,M015,ON,Meal_Preparation
2010-01-18 06:48:20.218001,M003,ON,Meal_Preparation
2010-01-18 06:48:21.515001,M015,OFF,Meal_Preparation
2010-01-18 06:48:24.515001,M003,OFF,Meal_Preparation
2010-01-18 06:48:25.812001,M003,ON,Meal_Preparation
2010-01-18 06:48:30.093001,M003,OFF,Meal_Preparation
2010-01-18 06:48:32.718001,M003,ON,Meal_Preparation
2010-01-18 06:48:36.718001,M003,OFF,Meal_Preparation
2010-01-18 06:48:58.406001,M003,ON,Meal_Preparation
2010-01-18 06:49:02.687001,M003,OFF,Meal_Preparation
2010-01-18 06:49:05.000001,M003,ON,Meal_Preparation
2010-01-18 06:49:08.000001,M015,ON,Meal_Preparation
2010-01-18 06:49:09.312001,M003,OFF,Meal_Preparation
2010-01-18 06:49:12.312001,M015,OFF,Meal_Preparation
2010-01-18 06:49:49.890001,M015,ON,Meal_Preparation
2010-01-18 06:49:53.921001,M015,OFF,Meal_Preparation
2010-01-18 06:51:06.203001,M015,ON,Meal_Preparation
2010-01-18 06:51:10.093001,M015,OFF,Meal_Preparation
2010-01-18 06:51:12.125001,M015,ON,Meal_Preparation
2010-01-18 06:51:13.703001,M001,ON,Meal_Preparation
2010-01-18 06:51:16.406001,M015,OFF,Meal_Preparation
2010-01-18 06:51:17.703001,M015,ON,Meal_Preparation
2010-01-18 06:51:17.984001,M001,OFF,Meal_Preparation
2010-01-18 06:51:21.984001,M015,OFF,Meal_Preparation
2010-01-18 06:51:23.000001,M003,ON,Meal_Preparation
2010-01-18 06:51:24.609001,M015,ON,Meal_Preparation
2010-01-18 06:51:26.593001,M003,OFF,Meal_Preparation
2010-01-18 06:51:28.906001,M015,OFF,Meal_Preparation
2010-01-18 06:51:30.203001,M003,ON,Meal_Preparation
2010-01-18 06:51:30.906001,M015,ON,Meal_Preparation
2010-01-18 06:51:34.203001,M003,OFF,Meal_Preparation
2010-01-18 06:51:35.171001,M015,OFF,Meal_Preparation
2010-01-18 06:51:36.203001,M003,ON,Meal_Preparation
2010-01-18 06:51:40.156001,M015,ON,Meal_Preparation
2010-01-18 06:51:40.515001,M003,OFF,Meal_Preparation
2010-01-18 06:51:44.125001,M015,OFF,Meal_Preparation
2010-01-18 06:51:45.125001,M003,ON,Meal_Preparation
2010-01-18 06:51:46.125001,D029,OPEN,Meal_Preparation
2010-01-18 06:51:47.109001,M015,ON,Meal_Preparation
2010-01-18 06:51:49.109001,M003,OFF,Meal_Preparation
2010-01-18 06:51:50.984001,M003,ON,Meal_Preparation
2010-01-18 06:51:51.406001,M015,OFF,Meal_Preparation
2010-01-18 06:51:51.984001,D029,CLOSE,Meal_Preparation
2010-01-18 06:51:53.000001,M015,ON,Meal_Preparation
2010-01-18 06:51:55.281001,M003,OFF,Meal_Preparation
2010-01-18 06:51:57.000001,M001,ON,Meal_Preparation
2010-01-18 06:51:57.296001,M015,OFF,Meal_Preparation
2010-01-18 06:52:01.312001,M001,OFF,Meal_Preparation
2010-01-18 06:52:02.593001,M001,ON,Meal_Preparation
2010-01-18 06:52:06.500001,M001,OFF,Meal_Preparation
2010-01-18 06:52:08.187001,M001,ON,Meal_Preparation
2010-01-18 06:52:11.203001,M015,ON,Meal_Preparation
2010-01-18 06:52:12.203001,M001,OFF,Meal_Preparation
2010-01-18 06:52:15.093001,M015,OFF,Meal_Preparation
2010-01-18 06:52:15.500001,M003,ON,Meal_Preparation
2010-01-18 06:52:19.390001,M015,ON,Meal_Preparation
2010-01-18 06:52:19.687001,M003,OFF,Meal_Preparation
2010-01-18 06:52:20.703001,M007,ON,Meal_Preparation
2010-01-18 06:52:23.406001,M015,OFF,Meal_Preparation
2010-01-18 06:52:24.984001,M007,OFF,Meal_Preparation
2010-01-18 06:52:27.000001,M017,ON,Meal_Preparation
2010-01-18 06:52:31.000001,M017,OFF,Meal_Preparation
2010-01-18 06:52:38.609001,M017,ON,Meal_Preparation
2010-01-18 06:52:43.203001,M017,OFF,Meal_Preparation
2010-01-18 06:53:00.703001,M007,ON,Meal_Preparation
2010-01-18 06:53:03.296001,M015,ON,Meal_Preparation
2010-01-18 06:53:04.578001,M007,OFF,Meal_Preparation
2010-01-18 06:53:05.593001,M003,ON,Meal_Preparation
2010-01-18 06:53:07.578001,M015,OFF,Meal_Preparation
2010-01-18 06:53:09.609001,M003,OFF,Meal_Preparation
2010-01-18 06:55:08.968001,M015,ON,Meal_Preparation
2010-01-18 06:55:12.968001,M015,OFF,Meal_Preparation
2010-01-18 06:55:15.000001,M015,ON,Meal_Preparation
2010-01-18 06:55:15.296001,M003,ON,Meal_Preparation
2010-01-18 06:55:18.875001,M015,OFF,Meal_Preparation
2010-01-18 06:55:19.296001,M003,OFF,Meal_Preparation
2010-01-18 06:55:21.187001,M015,ON,Meal_Preparation
2010-01-18 06:55:21.593001,M003,ON,Meal_Preparation
2010-01-18 06:55:25.187001,M007,ON,Meal_Preparation
2010-01-18 06:55:26.171001,M015,OFF,Meal_Preparation
2010-01-18 06:55:26.468001,M003,OFF,Meal_Preparation
2010-01-18 06:55:29.468001,M007,OFF,Other_Activity
2010-01-18 06:55:34.390001,M017,ON,Other_Activity
2010-01-18 06:55:38.093001,M015,ON,Other_Activity
2010-01-18 06:55:38.671001,M017,OFF,Other_Activity
2010-01-18 06:55:41.968001,M015,OFF,Other_Activity
2010-01-18 06:55:44.296001,M010,ON,Other_Activity
2010-01-18 06:55:48.593001,M010,OFF,Other_Activity
2010-01-18 06:55:49.578001,M010,ON,Eating
2010-01-18 06:55:53.890001,M010,OFF,Eating
2010-01-18 06:55:57.187001,M010,ON,Eating
2010-01-18 06:56:01.203001,M010,OFF,Eating
2010-01-18 06:56:08.093001,M010,ON,Eating
2010-01-18 06:56:12.359001,M010,OFF,Eating
2010-01-18 06:56:41.406001,M010,ON,Eating
2010-01-18 06:56:46.390001,M010,OFF,Eating
2010-01-18 06:57:25.984001,M010,ON,Eating
2010-01-18 06:57:29.875001,M010,OFF,Eating
2010-01-18 06:59:29.375001,M010,ON,Eating
2010-01-18 06:59:33.656001,M010,OFF,Eating
2010-01-18 07:05:23.437001,M010,ON,Eating
2010-01-18 07:05:27.765001,M010,OFF,Eating
2010-01-18 07:05:41.546001,M010,ON,Eating
2010-01-18 07:05:46.250001,M010,OFF,Eating
2010-01-18 07:05:47.265001,M010,ON,Eating
2010-01-18 07:05:51.156001,M010,OFF,Eating
2010-01-18 07:21:26.296001,M010,ON,Other_Activity
2010-01-18 07:21:30.609001,M010,OFF,Other_Activity
2010-01-18 07:42:13.343001,M010,ON,Other_Activity
2010-01-18 07:42:17.609001,M010,OFF,Other_Activity
2010-01-18 07:42:49.921001,M010,ON,Other_Activity
2010-01-18 07:42:53.906001,M010,OFF,Other_Activity
2010-01-18 07:43:25.234001,M010,ON,Other_Activity
2010-01-18 07:43:29.234001,M010,OFF,Other_Activity
2010-01-18 07:43:31.234001,M010,ON,Other_Activity
2010-01-18 07:43:34.828001,M010,OFF,Other_Activity
2010-01-18 07:43:38.125001,M010,ON,Other_Activity
2010-01-18 07:43:39.437001,M017,ON,Other_Activity
2010-01-18 07:43:42.437001,M010,OFF,Other_Activity
2010-01-18 07:43:44.140001,M017,OFF,Other_Activity
2010-01-18 07:43:44.421001,M015,ON,Other_Activity
2010-01-18 07:43:48.734001,M008,ON,Other_Activity
2010-01-18 07:43:49.031001,M015,OFF,Other_Activity
2010-01-18 07:43:52.640001,M008,OFF,Other_Activity
2010-01-18 07:43:53.046001,M004,ON,Personal_Hygiene
2010-01-18 07:43:54.031001,M008,ON,Personal_Hygiene
2010-01-18 07:43:57.343001,M004,OFF,Personal_Hygiene
2010-01-18 07:43:57.921001,M008,OFF,Personal_Hygiene
2010-01-18 07:43:59.609001,M004,ON,Personal_Hygiene
2010-01-18 07:44:02.234001,M016,ON,Personal_Hygiene
2010-01-18 07:44:03.515001,M004,OFF,Personal_Hygiene
2010-01-18 07:44:05.531001,M004,ON,Personal_Hygiene
2010-01-18 07:44:06.218001,M016,OFF,Personal_Hygiene
2010-01-18 07:44:09.515001,M004,OFF,Personal_Hygiene
2010-01-18 07:44:11.421001,M004,ON,Personal_Hygiene
2010-01-18 07:44:15.750001,M004,OFF,Personal_Hygiene
2010-01-18 07:44:17.734001,M004,ON,Personal_Hygiene
2010-01-18 07:44:21.734001,M004,OFF,Personal_Hygiene
2010-01-18 07:46:37.328001,M016,ON,Personal_Hygiene
2010-01-18 07:46:41.328001,M016,OFF,Personal_Hygiene
2010-01-18 07:47:03.015001,M004,ON,Personal_Hygiene
2010-01-18 07:47:06.015001,M016,ON,Personal_Hygiene
2010-01-18 07:47:07.031001,M004,OFF,Personal_Hygiene
2010-01-18 07:47:08.734001,M004,ON,Personal_Hygiene
2010-01-18 07:47:10.031001,M016,OFF,Personal_Hygiene
2010-01-18 07:47:12.625001,M004,OFF,Personal_Hygiene
2010-01-18 07:47:14.328001,M004,ON,Personal_Hygiene
2010-01-18 07:47:18.203001,M004,OFF,Personal_Hygiene
2010-01-18 07:47:33.125001,M004,ON,Personal_Hygiene
2010-01-18 07:47:37.046001,M004,OFF,Personal_Hygiene
2010-01-18 07:47:38.718001,M016,ON,Personal_Hygiene
2010-01-18 07:47:43.031001,M016,OFF,Personal_Hygiene
2010-01-18 07:47:47.906001,M004,ON,Personal_Hygiene
2010-01-18 07:47:50.890001,M016,ON,Personal_Hygiene
2010-01-18 07:47:51.937001,M004,OFF,Personal_Hygiene
2010-01-18 07:47:53.500001,M004,ON,Personal_Hygiene
2010-01-18 07:47:54.906001,M016,OFF,Personal_Hygiene
2010-01-18 07:47:56.234001,M008,ON,Personal_Hygiene
2010-01-18 07:47:57.812001,M004,OFF,Personal_Hygiene
2010-01-18 07:48:00.125001,M008,OFF,Other_Activity
2010-01-18 07:48:01.531001,M008,ON,Other_Activity
2010-01-18 07:48:05.718001,M008,OFF,Other_Activity
2010-01-18 07:48:22.890001,M017,ON,Other_Activity
2010-01-18 07:48:25.515001,M010,ON,Other_Activity
2010-01-18 07:48:26.921001,M017,OFF,Other_Activity
2010-01-18 07:48:29.515001,M010,OFF,Other_Activity
2010-01-18 07:48:57.625001,M013,ON,Other_Activity
2010-01-18 07:49:01.515001,M013,OFF,Other_Activity
2010-01-18 07:49:04.218001,M013,ON,Other_Activity
2010-01-18 07:49:08.406001,M013,OFF,Other_Activity
2010-01-18 07:49:24.015001,M010,ON,Other_Activity
2010-01-18 07:49:27.906001,M010,OFF,Other_Activity
2010-01-18 07:49:34.515001,M010,ON,Other_Activity
2010-01-18 07:49:38.125001,M017,ON,Other_Activity
2010-01-18 07:49:38.515001,M010,OFF,Other_Activity
2010-01-18 07:49:42.421001,M017,OFF,Other_Activity
2010-01-18 07:49:43.812001,M010,ON,Other_Activity
2010-01-18 07:49:44.406001,M011,ON,Other_Activity
2010-01-18 07:49:44.703001,M011,OFF,Other_Activity
2010-01-18 07:49:48.015001,M010,OFF,Other_Activity
2010-01-18 07:49:53.296001,M009,ON,Other_Activity
2010-01-18 07:49:55.312001,M017,ON,Other_Activity
2010-01-18 07:49:57.312001,M009,OFF,Other_Activity
2010-01-18 07:49:59.593001,M017,OFF,Other_Activity
2010-01-18 07:50:00.906001,M007,ON,Other_Activity
2010-01-18 07:50:05.218001,M007,OFF,Other_Activity
2010-01-18 07:50:06.921001,M007,ON,Other_Activity
2010-01-18 07:50:11.125001,M007,OFF,Other_Activity
2010-01-18 07:50:19.718001,M007,ON,Other_Activity
2010-01-18 07:50:23.718001,M007,OFF,Other_Activity
2010-01-18 07:50:25.984001,M007,ON,Other_Activity
2010-01-18 07:50:30.000001,M007,OFF,Other_Activity
2010-01-18 07:52:29.109001,M017,ON,Other_Activity
2010-01-18 07:52:33.000001,M017,OFF,Other_Activity
2010-01-18 07:53:44.296001,M017,ON,Other_Activity
2010-01-18 07:53:48.593001,M017,OFF,Other_Activity
2010-01-18 07:53:49.906001,M007,ON,Other_Activity
2010-01-18 07:53:53.875001,M007,OFF,Other_Activity
2010-01-18 07:53:58.203001,M007,ON,Other_Activity
2010-01-18 07:54:02.109001,M007,OFF,Other_Activity
2010-01-18 07:54:02.500001,D030,OPEN,Leave_Home
2010-01-18 07:54:03.484001,M006,ON,Leave_Home
2010-01-18 07:54:07.796001,M006,OFF,Leave_Home
2010-01-18 07:54:19.609001,M006,ON,Leave_Home
2010-01-18 07:54:23.890001,M006,OFF,Leave_Home
2010-01-18 07:54:25.921001,D030,CLOSE,Leave_Home
2010-01-18 09:15:04.421001,D030,OPEN,Enter_Home
2010-01-18 09:15:42.328001,M006,ON,Enter_Home
2010-01-18 09:15:46.046001,M006,OFF,Enter_Home
2010-01-18 09:16:14.437001,M007,ON,Other_Activity
2010-01-18 09:16:18.328001,M007,OFF,Other_Activity
2010-01-18 09:17:16.140001,M017,ON,Other_Activity
2010-01-18 09:17:20.015001,M017,OFF,Other_Activity
2010-01-18 09:17:35.937001,M017,ON,Other_Activity
2010-01-18 09:17:40.218001,M017,OFF,Other_Activity
2010-01-18 09:17:44.843001,M017,ON,Other_Activity
2010-01-18 09:17:49.140001,M017,OFF,Other_Activity
2010-01-18 09:17:51.031001,M017,ON,Other_Activity
2010-01-18 09:17:52.703001,M010,ON,Other_Activity
2010-01-18 09:17:55.031001,M017,OFF,Other_Activity
2010-01-18 09:17:56.718001,M010,OFF,Other_Activity
2010-01-18 09:17:58.609001,M010,ON,Other_Activity
2010-01-18 09:18:02.906001,M010,OFF,Other_Activity
2010-01-18 09:18:13.828001,M010,ON,Other_Activity
2010-01-18 09:18:17.812001,M010,OFF,Other_Activity
2010-01-18 09:18:19.828001,M010,ON,Other_Activity
2010-01-18 09:18:24.031001,M010,OFF,Other_Activity
2010-01-18 09:19:01.734001,M010,ON,Other_Activity
2010-01-18 09:19:06.328001,M010,OFF,Other_Activity
2010-01-18 09:19:09.328001,M010,ON,Other_Activity
2010-01-18 09:19:13.515001,M010,OFF,Other_Activity
2010-01-18 09:20:01.406001,M010,ON,Other_Activity
2010-01-18 09:20:05.718001,M010,OFF,Other_Activity
2010-01-18 09:20:28.531001,M010,ON,Other_Activity
2010-01-18 09:20:32.421001,M010,OFF,Other_Activity
2010-01-18 09:20:41.312001,M010,ON,Other_Activity
2010-01-18 09:20:46.312001,M010,OFF,Other_Activity
2010-01-18 09:21:11.421001,M010,ON,Other_Activity
2010-01-18 09:21:15.312001,M010,OFF,Other_Activity
2010-01-18 09:21:20.593001,M010,ON,Other_Activity
2010-01-18 09:21:24.625001,M010,OFF,Other_Activity
2010-01-18 09:21:45.984001,M010,ON,Other_Activity
2010-01-18 09:21:49.984001,M010,OFF,Other_Activity
2010-01-18 09:22:14.125001,M010,ON,Other_Activity
2010-01-18 09:22:18.312001,M010,OFF,Other_Activity
2010-01-18 09:22:21.671001,M010,ON,Other_Activity
2010-01-18 09:22:25.921001,M010,OFF,Other_Activity
2010-01-18 09:22:27.640001,M017,ON,Other_Activity
2010-01-18 09:22:31.921001,M017,OFF,Other_Activity
2010-01-18 09:22:38.812001,M007,ON,Other_Activity
2010-01-18 09:22:41.406001,M015,ON,Other_Activity
2010-01-18 09:22:43.125001,M007,OFF,Other_Activity
2010-01-18 09:22:44.125001,M007,ON,Other_Activity
2010-01-18 09:22:46.093001,M015,OFF,Other_Activity
2010-01-18 09:22:48.421001,M007,OFF,Other_Activity
2010-01-18 09:22:54.015001,M006,ON,Other_Activity
2010-01-18 09:22:57.906001,M006,OFF,Other_Activity
2010-01-18 09:32:21.296001,M006,ON,Other_Activity
2010-01-18 09:32:25.187001,M006,OFF,Other_Activity
2010-01-18 09:32:26.890001,M015,ON,Other_Activity
2010-01-18 09:32:30.781001,M015,OFF,Other_Activity
2010-01-18 09:32:32.078001,M006,ON,Other_Activity
2010-01-18 09:32:32.796001,D030,CLOSE,Other_Activity
2010-01-18 09:32:33.468001,M015,ON,Other_Activity
2010-01-18 09:32:36.093001,M006,OFF,Other_Activity
2010-01-18 09:32:37.390001,M007,ON,Other_Activity
2010-01-18 09:32:37.765001,M015,OFF,Other_Activity
2010-01-18 09:32:41.093001,M017,ON,Other_Activity
2010-01-18 09:32:41.671001,M007,OFF,Other_Activity
2010-01-18 09:32:44.687001,M009,ON,Other_Activity
2010-01-18 09:32:45.281001,M017,OFF,Other_Activity
2010-01-18 09:32:48.984001,M009,OFF,Other_Activity
2010-01-18 09:32:51.578001,M009,ON,Other_Activity
2010-01-18 09:32:55.875001,M009,OFF,Other_Activity
2010-01-18 09:32:56.171001,M017,ON,Other_Activity
2010-01-18 09:32:59.890001,M017,OFF,Other_Activity
2010-01-18 09:33:05.109001,M017,ON,Other_Activity
2010-01-18 09:33:07.093001,M007,ON,Other_Activity
2010-01-18 09:33:09.375001,M017,OFF,Other_Activity
2010-01-18 09:33:10.390001,M017,ON,Other_Activity
2010-01-18 09:33:11.390001,M007,OFF,Other_Activity
2010-01-18 09:33:12.671001,M009,ON,Other_Activity
