,Time,Sensor,Signal,Activity
423,2010-01-18 06:30:49.171001,M017,OFF,Other_Activity
424,2010-01-18 06:30:50.468001,M009,ON,Other_Activity
425,2010-01-18 06:30:51.187001,M009,OFF,Other_Activity
426,2010-01-18 06:30:53.453001,M009,ON,Other_Activity
427,2010-01-18 06:30:57.468001,M009,OFF,Other_Activity
428,2010-01-18 06:30:59.031001,M009,ON,Other_Activity
429,2010-01-18 06:31:03.062001,M009,OFF,Other_Activity
430,2010-01-18 06:31:31.062001,M009,ON,Other_Activity
431,2010-01-18 06:31:35.078001,M009,OFF,Other_Activity
432,2010-01-18 06:31:37.671001,M009,ON,Other_Activity
433,2010-01-18 06:31:40.375001,M017,ON,Other_Activity
434,2010-01-18 06:31:41.671001,M009,OFF,Other_Activity
435,2010-01-18 06:31:42.656001,M007,ON,Other_Activity
436,2010-01-18 06:31:44.265001,M017,OFF,Other_Activity
437,2010-01-18 06:31:45.250001,M015,ON,Other_Activity
438,2010-01-18 06:31:46.562001,M007,OFF,Other_Activity
439,2010-01-18 06:31:49.250001,M015,OFF,Other_Activity
440,2010-01-18 06:31:49.859001,M003,ON,Other_Activity
441,2010-01-18 06:31:54.187001,M003,OFF,Other_Activity
442,2010-01-18 06:32:17.671001,M015,ON,Other_Activity
443,2010-01-18 06:32:21.546001,M015,OFF,Other_Activity
444,2010-01-18 06:32:25.187001,M015,ON,Other_Activity
445,2010-01-18 06:32:29.453001,M015,OFF,Other_Activity
446,2010-01-18 06:32:32.453001,M015,ON,Other_Activity
447,2010-01-18 06:32:33.171001,M003,ON,Meal_Preparation
448,2010-01-18 06:32:36.468001,M015,OFF,Meal_Preparation
449,2010-01-18 06:32:37.437001,M003,OFF,Meal_Preparation
450,2010-01-18 06:32:42.046001,M003,ON,Meal_Preparation
451,2010-01-18 06:32:45.953001,M003,OFF,Meal_Preparation
452,2010-01-18 06:32:48.656001,M003,ON,Meal_Preparation
453,2010-01-18 06:32:52.250001,M015,ON,Meal_Preparation
454,2010-01-18 06:32:52.546001,M003,OFF,Meal_Preparation
455,2010-01-18 06:32:56.265001,M015,OFF,Meal_Preparation
456,2010-01-18 06:33:04.781001,M015,ON,Meal_Preparation
457,2010-01-18 06:33:06.765001,M003,ON,Meal_Preparation
458,2010-01-18 06:33:07.765001,D029,OPEN,Meal_Preparation
459,2010-01-18 06:33:08.750001,M015,OFF,Meal_Preparation
460,2010-01-18 06:33:10.765001,M003,OFF,Meal_Preparation
461,2010-01-18 06:33:13.765001,D029,CLOSE,Meal_Preparation
462,2010-01-18 06:33:17.625001,M003,ON,Meal_Preparation
463,2010-01-18 06:33:17.984001,M015,ON,Meal_Preparation
464,2010-01-18 06:33:18.375001,M015,OFF,Meal_Preparation
465,2010-01-18 06:33:19.656001,M015,ON,Meal_Preparation
466,2010-01-18 06:33:21.265001,M001,ON,Meal_Preparation
467,2010-01-18 06:33:23.265001,M015,OFF,Meal_Preparation
468,2010-01-18 06:33:23.968001,M003,OFF,Meal_Preparation
469,2010-01-18 06:33:25.546001,M001,OFF,Meal_Preparation
470,2010-01-18 06:33:26.968001,M001,ON,Meal_Preparation
471,2010-01-18 06:33:27.890001,M015,ON,Meal_Preparation
472,2010-01-18 06:33:31.187001,M001,OFF,Meal_Preparation
473,2010-01-18 06:33:32.156001,M015,OFF,Meal_Preparation
474,2010-01-18 06:33:45.359001,M015,ON,Meal_Preparation
475,2010-01-18 06:33:49.359001,M015,OFF,Meal_Preparation
476,2010-01-18 06:33:50.062001,M001,ON,Meal_Preparation
477,2010-01-18 06:33:53.921001,M001,OFF,Meal_Preparation
478,2010-01-18 06:33:55.656001,M001,ON,Meal_Preparation
479,2010-01-18 06:33:56.281001,D026,OPEN,Meal_Preparation
480,2010-01-18 06:33:59.562001,M001,OFF,Meal_Preparation
481,2010-01-18 06:34:01.265001,M001,ON,Meal_Preparation
482,2010-01-18 06:34:05.156001,M001,OFF,Meal_Preparation
483,2010-01-18 06:34:13.125001,M001,ON,Meal_Preparation
484,2010-01-18 06:34:17.375001,M001,OFF,Meal_Preparation
485,2010-01-18 06:34:21.343001,M001,ON,Meal_Preparation
486,2010-01-18 06:34:25.656001,M001,OFF,Meal_Preparation
487,2010-01-18 06:34:31.953001,M001,ON,Meal_Preparation
488,2010-01-18 06:34:36.265001,M001,OFF,Meal_Preparation
489,2010-01-18 06:34:38.562001,M001,ON,Meal_Preparation
490,2010-01-18 06:34:39.156001,D026,CLOSE,Meal_Preparation
491,2010-01-18 06:34:42.859001,M001,OFF,Meal_Preparation
492,2010-01-18 06:34:45.453001,M001,ON,Meal_Preparation
493,2010-01-18 06:34:49.421001,M001,OFF,Meal_Preparation
494,2010-01-18 06:34:53.359001,M001,ON,Meal_Preparation
495,2010-01-18 06:34:57.359001,M001,OFF,Meal_Preparation
496,2010-01-18 06:34:59.937001,M001,ON,Meal_Preparation
497,2010-01-18 06:35:04.234001,M001,OFF,Meal_Preparation
498,2010-01-18 06:35:12.562001,M001,ON,Meal_Preparation
499,2010-01-18 06:35:17.156001,M001,OFF,Meal_Preparation
500,2010-01-18 06:35:20.078001,M001,ON,Meal_Preparation
501,2010-01-18 06:35:24.359001,M001,OFF,Meal_Preparation
502,2010-01-18 06:35:27.046001,M015,ON,Meal_Preparation
503,2010-01-18 06:35:30.359001,D021,OPEN,Meal_Preparation
504,2010-01-18 06:35:30.953001,M015,OFF,Meal_Preparation
505,2010-01-18 06:37:05.312001,M015,ON,Meal_Preparation
506,2010-01-18 06:37:09.640001,M015,OFF,Meal_Preparation
507,2010-01-18 06:37:18.875001,M001,ON,Meal_Preparation
508,2010-01-18 06:37:22.531001,M001,OFF,Meal_Preparation
509,2010-01-18 06:37:26.437001,M001,ON,Meal_Preparation
510,2010-01-18 06:37:30.750001,M001,OFF,Meal_Preparation
511,2010-01-18 06:38:19.640001,M015,ON,Meal_Preparation
512,2010-01-18 06:38:23.546001,M015,OFF,Meal_Preparation
513,2010-01-18 06:38:26.546001,M015,ON,Meal_Preparation
514,2010-01-18 06:38:29.546001,M003,ON,Meal_Preparation
515,2010-01-18 06:38:30.546001,M015,OFF,Meal_Preparation
516,2010-01-18 06:38:33.812001,M003,OFF,Meal_Preparation
517,2010-01-18 06:38:47.625001,M003,ON,Meal_Preparation
518,2010-01-18 06:38:51.625001,M003,OFF,Meal_Preparation
519,2010-01-18 06:38:53.250001,M003,ON,Meal_Preparation
520,2010-01-18 06:38:57.546001,M003,OFF,Meal_Preparation
521,2010-01-18 06:39:12.734001,M003,ON,Meal_Preparation
522,2010-01-18 06:39:16.046001,M015,ON,Meal_Preparation
523,2010-01-18 06:39:16.750001,M003,OFF,Meal_Preparation
524,2010-01-18 06:39:20.343001,M015,OFF,Meal_Preparation
525,2010-01-18 06:39:51.640001,M015,ON,Meal_Preparation
526,2010-01-18 06:39:55.937001,M015,OFF,Meal_Preparation
527,2010-01-18 06:40:20.359001,M001,ON,Meal_Preparation
528,2010-01-18 06:40:21.031001,M015,ON,Meal_Preparation
529,2010-01-18 06:40:24.328001,M001,OFF,Meal_Preparation
530,2010-01-18 06:40:24.625001,M015,OFF,Meal_Preparation
531,2010-01-18 06:40:27.343001,M001,ON,Meal_Preparation
532,2010-01-18 06:40:29.640001,M015,ON,Meal_Preparation
533,2010-01-18 06:40:31.234001,M001,OFF,Meal_Preparation
534,2010-01-18 06:40:33.921001,M015,OFF,Meal_Preparation
535,2010-01-18 06:40:36.500001,M015,ON,Meal_Preparation
536,2010-01-18 06:40:37.218001,M001,ON,Meal_Preparation
537,2010-01-18 06:40:41.125001,M015,OFF,Meal_Preparation
538,2010-01-18 06:40:41.546001,M001,OFF,Meal_Preparation
539,2010-01-18 06:40:43.843001,M001,ON,Meal_Preparation
540,2010-01-18 06:40:47.718001,M001,OFF,Meal_Preparation
541,2010-01-18 06:40:48.140001,M015,ON,Meal_Preparation
542,2010-01-18 06:40:52.015001,M015,OFF,Meal_Preparation
543,2010-01-18 06:41:14.546001,D021,CLOSE,Meal_Preparation
544,2010-01-18 06:41:37.906001,M001,ON,Meal_Preparation
545,2010-01-18 06:41:38.625001,M015,ON,Meal_Preparation
546,2010-01-18 06:41:41.937001,M001,OFF,Meal_Preparation
547,2010-01-18 06:41:42.531001,M015,OFF,Meal_Preparation
548,2010-01-18 06:41:44.234001,M003,ON,Meal_Preparation
549,2010-01-18 06:41:44.515001,M001,ON,Meal_Preparation
550,2010-01-18 06:41:47.515001,M015,ON,Meal_Preparation
551,2010-01-18 06:41:48.531001,M003,OFF,Meal_Preparation
552,2010-01-18 06:41:48.828001,M001,OFF,Meal_Preparation
553,2010-01-18 06:41:51.828001,M015,OFF,Meal_Preparation
554,2010-01-18 06:42:04.015001,M001,ON,Meal_Preparation
555,2010-01-18 06:42:05.343001,M015,ON,Meal_Preparation
556,2010-01-18 06:42:07.937001,M001,OFF,Meal_Preparation
557,2010-01-18 06:42:09.218001,M015,OFF,Meal_Preparation
558,2010-01-18 06:42:09.640001,M003,ON,Meal_Preparation
559,2010-01-18 06:42:13.515001,M003,OFF,Meal_Preparation
560,2010-01-18 06:42:20.531001,M003,ON,Meal_Preparation
561,2010-01-18 06:42:24.406001,M003,OFF,Meal_Preparation
562,2010-01-18 06:42:27.718001,M003,ON,Meal_Preparation
563,2010-01-18 06:42:30.437001,M015,ON,Meal_Preparation
564,2010-01-18 06:42:31.734001,M003,OFF,Meal_Preparation
565,2010-01-18 06:42:34.734001,M015,OFF,Meal_Preparation
566,2010-01-18 06:42:36.609001,M003,ON,Meal_Preparation
567,2010-01-18 06:42:37.625001,M015,ON,Meal_Preparation
568,2010-01-18 06:42:40.609001,M003,OFF,Meal_Preparation
569,2010-01-18 06:42:41.625001,M015,OFF,Meal_Preparation
570,2010-01-18 06:42:42.218001,M003,ON,Meal_Preparation
571,2010-01-18 06:42:43.234001,M015,ON,Meal_Preparation
572,2010-01-18 06:42:46.234001,M003,OFF,Meal_Preparation
573,2010-01-18 06:42:47.218001,M015,OFF,Meal_Preparation
574,2010-01-18 06:42:56.125001,M015,ON,Meal_Preparation
575,2010-01-18 06:43:00.140001,M015,OFF,Meal_Preparation
576,2010-01-18 06:43:02.734001,M015,ON,Meal_Preparation
577,2010-01-18 06:43:06.734001,M015,OFF,Meal_Preparation
578,2010-01-18 06:43:26.109001,M003,ON,Meal_Preparation
579,2010-01-18 06:43:30.109001,M003,OFF,Meal_Preparation
580,2010-01-18 06:43:32.140001,M003,ON,Meal_Preparation
581,2010-01-18 06:43:36.406001,M003,OFF,Meal_Preparation
582,2010-01-18 06:43:37.734001,M015,ON,Meal_Preparation
583,2010-01-18 06:43:41.625001,M015,OFF,Meal_Preparation
584,2010-01-18 06:44:01.828001,M015,ON,Meal_Preparation
585,2010-01-18 06:44:05.734001,M015,OFF,Meal_Preparation
586,2010-01-18 06:44:14.031001,M015,ON,Meal_Preparation
587,2010-01-18 06:44:18.312001,M015,OFF,Meal_Preparation
588,2010-01-18 06:44:36.406001,M001,ON,Meal_Preparation
589,2010-01-18 06:44:36.828001,M015,ON,Meal_Preparation
590,2010-01-18 06:44:40.406001,M001,OFF,Meal_Preparation
591,2010-01-18 06:44:40.734001,M015,OFF,Meal_Preparation
592,2010-01-18 06:44:42.406001,M015,ON,Meal_Preparation
593,2010-01-18 06:44:46.734001,M015,OFF,Meal_Preparation
594,2010-01-18 06:44:50.625001,M001,ON,Meal_Preparation
595,2010-01-18 06:44:54.625001,M001,OFF,Meal_Preparation
596,2010-01-18 06:48:05.015001,M015,ON,Meal_Preparation
597,2010-01-18 06:48:09.296001,M015,OFF,Meal_Preparation
598,2010-01-18 06:48:17.500001,M015,ON,Meal_Preparation
599,2010-01-18 06:48:20.218001,M003,ON,Meal_Preparation
600,2010-01-18 06:48:21.515001,M015,OFF,Meal_Preparation
601,2010-01-18 06:48:24.515001,M003,OFF,Meal_Preparation
602,2010-01-18 06:48:25.812001,M003,ON,Meal_Preparation
603,2010-01-18 06:48:30.093001,M003,OFF,Meal_Preparation
604,2010-01-18 06:48:32.718001,M003,ON,Meal_Preparation
605,2010-01-18 06:48:36.718001,M003,OFF,Meal_Preparation
606,2010-01-18 06:48:58.406001,M003,ON,Meal_Preparation
607,2010-01-18 06:49:02.687001,M003,OFF,Meal_Preparation
608,2010-01-18 06:49:05.000001,M003,ON,Meal_Preparation
609,2010-01-18 06:49:08.000001,M015,ON,Meal_Preparation
610,2010-01-18 06:49:09.312001,M003,OFF,Meal_Preparation
611,2010-01-18 06:49:12.312001,M015,OFF,Meal_Preparation
612,2010-01-18 06:49:49.890001,M015,ON,Meal_Preparation
613,2010-01-18 06:49:53.921001,M015,OFF,Meal_Preparation
614,2010-01-18 06:51:06.203001,M015,ON,Meal_Preparation
615,2010-01-18 06:51:10.093001,M015,OFF,Meal_Preparation
616,2010-01-18 06:51:12.125001,M015,ON,Meal_Preparation
617,2010-01-18 06:51:13.703001,M001,ON,Meal_Preparation
618,2010-01-18 06:51:16.406001,M015,OFF,Meal_Preparation
619,2010-01-18 06:51:17.703001,M015,ON,Meal_Preparation
620,2010-01-18 06:51:17.984001,M001,OFF,Meal_Preparation
621,2010-01-18 06:51:21.984001,M015,OFF,Meal_Preparation
622,2010-01-18 06:51:23.000001,M003,ON,Meal_Preparation
623,2010-01-18 06:51:24.609001,M015,ON,Meal_Preparation
624,2010-01-18 06:51:26.593001,M003,OFF,Meal_Preparation
625,2010-01-18 06:51:28.906001,M015,OFF,Meal_Preparation
626,2010-01-18 06:51:30.203001,M003,ON,Meal_Preparation
627,2010-01-18 06:51:30.906001,M015,ON,Meal_Preparation
628,2010-01-18 06:51:34.203001,M003,OFF,Meal_Preparation
629,2010-01-18 06:51:35.171001,M015,OFF,Meal_Preparation
630,2010-01-18 06:51:36.203001,M003,ON,Meal_Preparation
631,2010-01-18 06:51:40.156001,M015,ON,Meal_Preparation
632,2010-01-18 06:51:40.515001,M003,OFF,Meal_Preparation
633,2010-01-18 06:51:44.125001,M015,OFF,Meal_Preparation
634,2010-01-18 06:51:45.125001,M003,ON,Meal_Preparation
635,2010-01-18 06:51:46.125001,D029,OPEN,Meal_Preparation
636,2010-01-18 06:51:47.109001,M015,ON,Meal_Preparation
637,2010-01-18 06:51:49.109001,M003,OFF,Meal_Preparation
638,2010-01-18 06:51:50.984001,M003,ON,Meal_Preparation
639,2010-01-18 06:51:51.406001,M015,OFF,Meal_Preparation
640,2010-01-18 06:51:51.984001,D029,CLOSE,Meal_Preparation
641,2010-01-18 06:51:53.000001,M015,ON,Meal_Preparation
642,2010-01-18 06:51:55.281001,M003,OFF,Meal_Preparation
643,2010-01-18 06:51:57.000001,M001,ON,Meal_Preparation
644,2010-01-18 06:51:57.296001,M015,OFF,Meal_Preparation
645,2010-01-18 06:52:01.312001,M001,OFF,Meal_Preparation
646,2010-01-18 06:52:02.593001,M001,ON,Meal_Preparation
647,2010-01-18 06:52:06.500001,M001,OFF,Meal_Preparation
648,2010-01-18 06:52:08.187001,M001,ON,Meal_Preparation
649,2010-01-18 06:52:11.203001,M015,ON,Meal_Preparation
650,2010-01-18 06:52:12.203001,M001,OFF,Meal_Preparation
651,2010-01-18 06:52:15.093001,M015,OFF,Meal_Preparation
652,2010-01-18 06:52:15.500001,M003,ON,Meal_Preparation
653,2010-01-18 06:52:19.390001,M015,ON,Meal_Preparation
654,2010-01-18 06:52:19.687001,M003,OFF,Meal_Preparation
655,2010-01-18 06:52:20.703001,M007,ON,Meal_Preparation
656,2010-01-18 06:52:23.406001,M015,OFF,Meal_Preparation
657,2010-01-18 06:52:24.984001,M007,OFF,Meal_Preparation
658,2010-01-18 06:52:27.000001,M017,ON,Meal_Preparation
659,2010-01-18 06:52:31.000001,M017,OFF,Meal_Preparation
660,2010-01-18 06:52:38.609001,M017,ON,Meal_Preparation
661,2010-01-18 06:52:43.203001,M017,OFF,Meal_Preparation
662,2010-01-18 06:53:00.703001,M007,ON,Meal_Preparation
663,2010-01-18 06:53:03.296001,M015,ON,Meal_Preparation
664,2010-01-18 06:53:04.578001,M007,OFF,Meal_Preparation
665,2010-01-18 06:53:05.593001,M003,ON,Meal_Preparation
666,2010-01-18 06:53:07.578001,M015,OFF,Meal_Preparation
667,2010-01-18 06:53:09.609001,M003,OFF,Meal_Preparation
668,2010-01-18 06:55:08.968001,M015,ON,Meal_Preparation
669,2010-01-18 06:55:12.968001,M015,OFF,Meal_Preparation
670,2010-01-18 06:55:15.000001,M015,ON,Meal_Preparation
671,2010-01-18 06:55:15.296001,M003,ON,Meal_Preparation
672,2010-01-18 06:55:18.875001,M015,OFF,Meal_Preparation
673,2010-01-18 06:55:19.296001,M003,OFF,Meal_Preparation
674,2010-01-18 06:55:21.187001,M015,ON,Meal_Preparation
675,2010-01-18 06:55:21.593001,M003,ON,Meal_Preparation
676,2010-01-18 06:55:25.187001,M007,ON,Meal_Preparation
677,2010-01-18 06:55:26.171001,M015,OFF,Meal_Preparation
678,2010-01-18 06:55:26.468001,M003,OFF,Meal_Preparation
679,2010-01-18 06:55:29.468001,M007,OFF,Other_Activity
680,2010-01-18 06:55:34.390001,M017,ON,Other_Activity
681,2010-01-18 06:55:38.093001,M015,ON,Other_Activity
682,2010-01-18 06:55:38.671001,M017,OFF,Other_Activity
683,2010-01-18 06:55:41.968001,M015,OFF,Other_Activity
684,2010-01-18 06:55:44.296001,M010,ON,Other_Activity
685,2010-01-18 06:55:48.593001,M010,OFF,Other_Activity
686,2010-01-18 06:55:49.578001,M010,ON,Eating
687,2010-01-18 06:55:53.890001,M010,OFF,Eating
688,2010-01-18 06:55:57.187001,M010,ON,Eating
689,2010-01-18 06:56:01.203001,M010,OFF,Eating
690,2010-01-18 06:56:08.093001,M010,ON,Eating
691,2010-01-18 06:56:12.359001,M010,OFF,Eating
692,2010-01-18 06:56:41.406001,M010,ON,Eating
693,2010-01-18 06:56:46.390001,M010,OFF,Eating
694,2010-01-18 06:57:25.984001,M010,ON,Eating
695,2010-01-18 06:57:29.875001,M010,OFF,Eating
696,2010-01-18 06:59:29.375001,M010,ON,Eating
697,2010-01-18 06:59:33.656001,M010,OFF,Eating
698,2010-01-18 07:05:23.437001,M010,ON,Eating
699,2010-01-18 07:05:27.765001,M010,OFF,Eating
700,2010-01-18 07:05:41.546001,M010,ON,Eating
701,2010-01-18 07:05:46.250001,M010,OFF,Eating
702,2010-01-18 07:05:47.265001,M010,ON,Eating
703,2010-01-18 07:05:51.156001,M010,OFF,Eating
704,2010-01-18 07:21:26.296001,M010,ON,Other_Activity
705,2010-01-18 07:21:30.609001,M010,OFF,Other_Activity
706,2010-01-18 07:42:13.343001,M010,ON,Other_Activity
707,2010-01-18 07:42:17.609001,M010,OFF,Other_Activity
708,2010-01-18 07:42:49.921001,M010,ON,Other_Activity
709,2010-01-18 07:42:53.906001,M010,OFF,Other_Activity
710,2010-01-18 07:43:25.234001,M010,ON,Other_Activity
711,2010-01-18 07:43:29.234001,M010,OFF,Other_Activity
712,2010-01-18 07:43:31.234001,M010,ON,Other_Activity
713,2010-01-18 07:43:34.828001,M010,OFF,Other_Activity
714,2010-01-18 07:43:38.125001,M010,ON,Other_Activity
715,2010-01-18 07:43:39.437001,M017,ON,Other_Activity
716,2010-01-18 07:43:42.437001,M010,OFF,Other_Activity
717,2010-01-18 07:43:44.140001,M017,OFF,Other_Activity
718,2010-01-18 07:43:44.421001,M015,ON,Other_Activity
719,2010-01-18 07:43:48.734001,M008,ON,Other_Activity
720,2010-01-18 07:43:49.031001,M015,OFF,Other_Activity
721,2010-01-18 07:43:52.640001,M008,OFF,Other_Activity
722,2010-01-18 07:43:53.046001,M004,ON,Personal_Hygiene
723,2010-01-18 07:43:54.031001,M008,ON,Personal_Hygiene
724,2010-01-18 07:43:57.343001,M004,OFF,Personal_Hygiene
725,2010-01-18 07:43:57.921001,M008,OFF,Personal_Hygiene
726,2010-01-18 07:43:59.609001,M004,ON,Personal_Hygiene
727,2010-01-18 07:44:02.234001,M016,ON,Personal_Hygiene
728,2010-01-18 07:44:03.515001,M004,OFF,Personal_Hygiene
729,2010-01-18 07:44:05.531001,M004,ON,Personal_Hygiene
730,2010-01-18 07:44:06.218001,M016,OFF,Personal_Hygiene
731,2010-01-18 07:44:09.515001,M004,OFF,Personal_Hygiene
732,2010-01-18 07:44:11.421001,M004,ON,Personal_Hygiene
733,2010-01-18 07:44:15.750001,M004,OFF,Personal_Hygiene
734,2010-01-18 07:44:17.734001,M004,ON,Personal_Hygiene
735,2010-01-18 07:44:21.734001,M004,OFF,Personal_Hygiene
736,2010-01-18 07:46:37.328001,M016,ON,Personal_Hygiene
737,2010-01-18 07:46:41.328001,M016,OFF,Personal_Hygiene
738,2010-01-18 07:47:03.015001,M004,ON,Personal_Hygiene
739,2010-01-18 07:47:06.015001,M016,ON,Personal_Hygiene
740,2010-01-18 07:47:07.031001,M004,OFF,Personal_Hygiene
741,2010-01-18 07:47:08.734001,M004,ON,Personal_Hygiene
742,2010-01-18 07:47:10.031001,M016,OFF,Personal_Hygiene
743,2010-01-18 07:47:12.625001,M004,OFF,Personal_Hygiene
744,2010-01-18 07:47:14.328001,M004,ON,Personal_Hygiene
745,2010-01-18 07:47:18.203001,M004,OFF,Personal_Hygiene
746,2010-01-18 07:47:33.125001,M004,ON,Personal_Hygiene
747,2010-01-18 07:47:37.046001,M004,OFF,Personal_Hygiene
748,2010-01-18 07:47:38.718001,M016,ON,Personal_Hygiene
749,2010-01-18 07:47:43.031001,M016,OFF,Personal_Hygiene
750,2010-01-18 07:47:47.906001,M004,ON,Personal_Hygiene
751,2010-01-18 07:47:50.890001,M016,ON,Personal_Hygiene
752,2010-01-18 07:47:51.937001,M004,OFF,Personal_Hygiene
753,2010-01-18 07:47:53.500001,M004,ON,Personal_Hygiene
754,2010-01-18 07:47:54.906001,M016,OFF,Personal_Hygiene
755,2010-01-18 07:47:56.234001,M008,ON,Personal_Hygiene
756,2010-01-18 07:47:57.812001,M004,OFF,Personal_Hygiene
757,2010-01-18 07:48:00.125001,M008,OFF,Other_Activity
758,2010-01-18 07:48:01.531001,M008,ON,Other_Activity
759,2010-01-18 07:48:05.718001,M008,OFF,Other_Activity
760,2010-01-18 07:48:22.890001,M017,ON,Other_Activity
761,2010-01-18 07:48:25.515001,M010,ON,Other_Activity
762,2010-01-18 07:48:26.921001,M017,OFF,Other_Activity
763,2010-01-18 07:48:29.515001,M010,OFF,Other_Activity
764,2010-01-18 07:48:57.625001,M013,ON,Other_Activity
765,2010-01-18 07:49:01.515001,M013,OFF,Other_Activity
766,2010-01-18 07:49:04.218001,M013,ON,Other_Activity
767,2010-01-18 07:49:08.406001,M013,OFF,Other_Activity
768,2010-01-18 07:49:24.015001,M010,ON,Other_Activity
769,2010-01-18 07:49:27.906001,M010,OFF,Other_Activity
770,2010-01-18 07:49:34.515001,M010,ON,Other_Activity
771,2010-01-18 07:49:38.125001,M017,ON,Other_Activity
772,2010-01-18 07:49:38.515001,M010,OFF,Other_Activity
773,2010-01-18 07:49:42.421001,M017,OFF,Other_Activity
774,2010-01-18 07:49:43.812001,M010,ON,Other_Activity
775,2010-01-18 07:49:44.406001,M011,ON,Other_Activity
776,2010-01-18 07:49:44.703001,M011,OFF,Other_Activity
777,2010-01-18 07:49:48.015001,M010,OFF,Other_Activity
778,2010-01-18 07:49:53.296001,M009,ON,Other_Activity
779,2010-01-18 07:49:55.312001,M017,ON,Other_Activity
780,2010-01-18 07:49:57.312001,M009,OFF,Other_Activity
781,2010-01-18 07:49:59.593001,M017,OFF,Other_Activity
782,2010-01-18 07:50:00.906001,M007,ON,Other_Activity
783,2010-01-18 07:50:05.218001,M007,OFF,Other_Activity
784,2010-01-18 07:50:06.921001,M007,ON,Other_Activity
785,2010-01-18 07:50:11.125001,M007,OFF,Other_Activity
786,2010-01-18 07:50:19.718001,M007,ON,Other_Activity
787,2010-01-18 07:50:23.718001,M007,OFF,Other_Activity
788,2010-01-18 07:50:25.984001,M007,ON,Other_Activity
789,2010-01-18 07:50:30.000001,M007,OFF,Other_Activity
790,2010-01-18 07:52:29.109001,M017,ON,Other_Activity
791,2010-01-18 07:52:33.000001,M017,OFF,Other_Activity
792,2010-01-18 07:53:44.296001,M017,ON,Other_Activity
793,2010-01-18 07:53:48.593001,M017,OFF,Other_Activity
794,2010-01-18 07:53:49.906001,M007,ON,Other_Activity
795,2010-01-18 07:53:53.875001,M007,OFF,Other_Activity
796,2010-01-18 07:53:58.203001,M007,ON,Other_Activity
797,2010-01-18 07:54:02.109001,M007,OFF,Other_Activity
798,2010-01-18 07:54:02.500001,D030,OPEN,Leave_Home
799,2010-01-18 07:54:03.484001,M006,ON,Leave_Home
800,2010-01-18 07:54:07.796001,M006,OFF,Leave_Home
801,2010-01-18 07:54:19.609001,M006,ON,Leave_Home
802,2010-01-18 07:54:23.890001,M006,OFF,Leave_Home
803,2010-01-18 07:54:25.921001,D030,CLOSE,Leave_Home
804,2010-01-18 09:15:04.421001,D030,OPEN,Enter_Home
805,2010-01-18 09:15:42.328001,M006,ON,Enter_Home
806,2010-01-18 09:15:46.046001,M006,OFF,Enter_Home
807,2010-01-18 09:16:14.437001,M007,ON,Other_Activity
808,2010-01-18 09:16:18.328001,M007,OFF,Other_Activity
809,2010-01-18 09:17:16.140001,M017,ON,Other_Activity
810,2010-01-18 09:17:20.015001,M017,OFF,Other_Activity
811,2010-01-18 09:17:35.937001,M017,ON,Other_Activity
812,2010-01-18 09:17:40.218001,M017,OFF,Other_Activity
813,2010-01-18 09:17:44.843001,M017,ON,Other_Activity
814,2010-01-18 09:17:49.140001,M017,OFF,Other_Activity
815,2010-01-18 09:17:51.031001,M017,ON,Other_Activity
816,2010-01-18 09:17:52.703001,M010,ON,Other_Activity
