Time,Sensor,Signal,Activity
2009-12-16 10:39:18.687001,M002,ON,Meal_Preparation
2009-12-16 10:39:19.031001,M015,OFF,Meal_Preparation
2009-12-16 10:39:21.312001,M015,ON,Meal_Preparation
2009-12-16 10:39:22.656001,M002,OFF,Meal_Preparation
2009-12-16 10:39:24.296001,M002,ON,Meal_Preparation
2009-12-16 10:39:24.968001,M001,ON,Meal_Preparation
2009-12-16 10:39:25.281001,M015,OFF,Meal_Preparation
2009-12-16 10:39:28.265001,M002,OFF,Meal_Preparation
2009-12-16 10:39:28.906001,M001,OFF,Meal_Preparation
2009-12-16 10:39:32.906001,M001,ON,Meal_Preparation
2009-12-16 10:39:35.859001,M002,ON,Meal_Preparation
2009-12-16 10:39:36.875001,M001,OFF,Meal_Preparation
2009-12-16 10:39:39.812001,M002,OFF,Meal_Preparation
2009-12-16 10:39:43.765001,M002,ON,Meal_Preparation
2009-12-16 10:39:47.750001,M002,OFF,Meal_Preparation
2009-12-16 10:39:49.718001,M002,ON,Meal_Preparation
2009-12-16 10:39:53.671001,M002,OFF,Meal_Preparation
2009-12-16 10:39:55.968001,M002,ON,Meal_Preparation
2009-12-16 10:39:57.296001,M001,ON,Meal_Preparation
2009-12-16 10:40:00.265001,M002,OFF,Meal_Preparation
2009-12-16 10:40:01.265001,M001,OFF,Meal_Preparation
2009-12-16 10:40:05.562001,M001,ON,Meal_Preparation
2009-12-16 10:40:09.515001,M001,OFF,Meal_Preparation
2009-12-16 10:40:10.156001,D029,OPEN,Take_Medicine
2009-12-16 10:40:13.828001,M015,ON,Take_Medicine
2009-12-16 10:40:14.109001,M001,ON,Take_Medicine
2009-12-16 10:40:18.093001,M001,OFF,Take_Medicine
2009-12-16 10:40:18.406001,M015,OFF,Take_Medicine
2009-12-16 10:40:20.062001,M001,ON,Take_Medicine
2009-12-16 10:40:20.390001,M015,ON,Take_Medicine
2009-12-16 10:40:24.359001,M001,OFF,Take_Medicine
2009-12-16 10:40:24.687001,M015,OFF,Take_Medicine
2009-12-16 10:40:28.296001,M001,ON,Take_Medicine
2009-12-16 10:40:32.609001,M001,OFF,Take_Medicine
2009-12-16 10:42:05.359001,M001,ON,Take_Medicine
2009-12-16 10:42:08.953001,M002,ON,Take_Medicine
2009-12-16 10:42:09.656001,M001,OFF,Take_Medicine
2009-12-16 10:42:12.921001,M002,OFF,Take_Medicine
2009-12-16 10:42:22.843001,M015,ON,Take_Medicine
2009-12-16 10:42:23.187001,M002,ON,Take_Medicine
2009-12-16 10:42:25.828001,M003,ON,Take_Medicine
2009-12-16 10:42:26.765001,M015,OFF,Take_Medicine
2009-12-16 10:42:27.093001,M002,OFF,Take_Medicine
2009-12-16 10:42:30.062001,M003,OFF,Take_Medicine
2009-12-16 10:42:31.062001,M003,ON,Take_Medicine
2009-12-16 10:42:34.703001,M015,ON,Take_Medicine
2009-12-16 10:42:35.062001,M003,OFF,Take_Medicine
2009-12-16 10:42:38.656001,M015,OFF,Take_Medicine
2009-12-16 10:42:41.953001,M015,ON,Take_Medicine
2009-12-16 10:42:42.953001,D027,OPEN,Take_Medicine
2009-12-16 10:42:43.593001,M003,ON,Take_Medicine
2009-12-16 10:42:46.250001,M015,OFF,Take_Medicine
2009-12-16 10:42:47.250001,D025,OPEN,Take_Medicine
2009-12-16 10:42:47.593001,M003,OFF,Take_Medicine
2009-12-16 10:42:47.890001,D027,CLOSE,Take_Medicine
2009-12-16 10:43:02.125001,D025,CLOSE,Take_Medicine
2009-12-16 10:43:03.062001,M015,ON,Take_Medicine
2009-12-16 10:43:03.390001,M002,ON,Take_Medicine
2009-12-16 10:43:07.359001,M015,OFF,Take_Medicine
2009-12-16 10:43:07.687001,M002,OFF,Take_Medicine
2009-12-16 10:43:09.671001,M015,ON,Take_Medicine
2009-12-16 10:43:13.656001,M015,OFF,Take_Medicine
2009-12-16 10:43:46.296001,M015,ON,Take_Medicine
2009-12-16 10:43:50.250001,M015,OFF,Take_Medicine
2009-12-16 10:44:41.734001,M015,ON,Take_Medicine
2009-12-16 10:44:45.687001,M015,OFF,Take_Medicine
2009-12-16 10:45:40.812001,D029,CLOSE,Take_Medicine
2009-12-16 10:46:15.781001,M001,ON,Meal_Preparation
2009-12-16 10:46:19.750001,M001,OFF,Meal_Preparation
2009-12-16 10:46:22.750001,M001,ON,Meal_Preparation
2009-12-16 10:46:26.671001,M001,OFF,Meal_Preparation
2009-12-16 10:46:30.015001,M001,ON,Meal_Preparation
2009-12-16 10:46:34.250001,M001,OFF,Meal_Preparation
2009-12-16 10:46:36.609001,M001,ON,Meal_Preparation
2009-12-16 10:46:40.609001,M001,OFF,Meal_Preparation
2009-12-16 10:46:43.171001,M001,ON,Meal_Preparation
2009-12-16 10:46:47.781001,M001,OFF,Meal_Preparation
2009-12-16 10:46:49.140001,M002,ON,Meal_Preparation
2009-12-16 10:46:53.109001,M002,OFF,Meal_Preparation
2009-12-16 10:47:12.546001,M002,ON,Meal_Preparation
2009-12-16 10:47:16.875001,M002,OFF,Meal_Preparation
2009-12-16 10:47:19.828001,M002,ON,Meal_Preparation
2009-12-16 10:47:24.078001,M002,OFF,Meal_Preparation
2009-12-16 10:47:29.406001,M002,ON,Meal_Preparation
2009-12-16 10:47:33.343001,M002,OFF,Meal_Preparation
2009-12-16 10:47:37.281001,M002,ON,Meal_Preparation
2009-12-16 10:47:41.578001,M002,OFF,Meal_Preparation
2009-12-16 10:47:48.843001,M002,ON,Meal_Preparation
2009-12-16 10:47:52.828001,M002,OFF,Meal_Preparation
2009-12-16 10:47:55.140001,M002,ON,Meal_Preparation
2009-12-16 10:47:59.109001,M002,OFF,Meal_Preparation
2009-12-16 10:48:37.671001,M001,ON,Meal_Preparation
2009-12-16 10:48:40.000001,M002,ON,Meal_Preparation
2009-12-16 10:48:41.968001,M001,OFF,Meal_Preparation
2009-12-16 10:48:44.265001,M002,OFF,Meal_Preparation
2009-12-16 10:48:46.593001,M002,ON,Meal_Preparation
2009-12-16 10:48:50.546001,M002,OFF,Meal_Preparation
2009-12-16 10:48:57.843001,M002,ON,Meal_Preparation
2009-12-16 10:49:01.765001,M002,OFF,Meal_Preparation
2009-12-16 10:49:03.109001,M002,ON,Meal_Preparation
2009-12-16 10:49:07.375001,M002,OFF,Meal_Preparation
2009-12-16 10:49:08.734001,M002,ON,Meal_Preparation
2009-12-16 10:49:13.000001,M002,OFF,Meal_Preparation
2009-12-16 10:49:16.656001,M002,ON,Meal_Preparation
2009-12-16 10:49:20.562001,M002,OFF,Meal_Preparation
2009-12-16 10:49:24.234001,M002,ON,Meal_Preparation
2009-12-16 10:49:25.859001,D028,OPEN,Meal_Preparation
2009-12-16 10:49:26.203001,M015,ON,Meal_Preparation
2009-12-16 10:49:26.562001,M003,ON,Meal_Preparation
2009-12-16 10:49:28.531001,M002,OFF,Meal_Preparation
2009-12-16 10:49:30.140001,M015,OFF,Meal_Preparation
2009-12-16 10:49:30.828001,M003,OFF,Meal_Preparation
2009-12-16 10:49:32.125001,M003,ON,Meal_Preparation
2009-12-16 10:49:36.421001,M003,OFF,Meal_Preparation
2009-12-16 10:49:37.734001,M015,ON,Meal_Preparation
2009-12-16 10:49:38.437001,M003,ON,Meal_Preparation
2009-12-16 10:49:38.734001,D028,CLOSE,Meal_Preparation
2009-12-16 10:49:41.718001,M015,OFF,Meal_Preparation
2009-12-16 10:49:42.718001,M003,OFF,Meal_Preparation
2009-12-16 10:50:39.765001,M001,ON,Meal_Preparation
2009-12-16 10:50:43.734001,M001,OFF,Meal_Preparation
2009-12-16 10:51:04.515001,M015,ON,Meal_Preparation
2009-12-16 10:51:06.812001,M003,ON,Meal_Preparation
2009-12-16 10:51:08.859001,M015,OFF,Meal_Preparation
2009-12-16 10:51:11.125001,M003,OFF,Meal_Preparation
2009-12-16 10:51:11.437001,M015,ON,Meal_Preparation
2009-12-16 10:51:12.765001,M017,ON,Meal_Preparation
2009-12-16 10:51:15.421001,M015,OFF,Meal_Preparation
2009-12-16 10:51:16.062001,M018,ON,Meal_Preparation
2009-12-16 10:51:16.734001,M017,OFF,Meal_Preparation
2009-12-16 10:51:19.359001,M009,ON,Meal_Preparation
2009-12-16 10:51:20.031001,M018,OFF,Meal_Preparation
2009-12-16 10:51:23.656001,M009,OFF,Meal_Preparation
2009-12-16 10:51:30.625001,M009,ON,Meal_Preparation
2009-12-16 10:51:33.265001,M017,ON,Meal_Preparation
2009-12-16 10:51:33.546001,M018,ON,Meal_Preparation
2009-12-16 10:51:34.531001,M009,OFF,Meal_Preparation
2009-12-16 10:51:37.171001,M017,OFF,Meal_Preparation
2009-12-16 10:51:37.531001,M018,OFF,Meal_Preparation
2009-12-16 10:51:39.171001,M015,ON,Meal_Preparation
2009-12-16 10:51:40.828001,M003,ON,Meal_Preparation
2009-12-16 10:51:43.125001,M015,OFF,Meal_Preparation
2009-12-16 10:51:43.796001,M001,ON,Meal_Preparation
2009-12-16 10:51:45.156001,M003,OFF,Meal_Preparation
2009-12-16 10:51:47.421001,M001,OFF,Meal_Preparation
2009-12-16 10:52:03.578001,M001,ON,Meal_Preparation
2009-12-16 10:52:05.234001,M002,ON,Meal_Preparation
2009-12-16 10:52:07.531001,M001,OFF,Meal_Preparation
2009-12-16 10:52:08.859001,M001,ON,Meal_Preparation
2009-12-16 10:52:09.531001,M002,OFF,Meal_Preparation
2009-12-16 10:52:12.828001,M001,OFF,Meal_Preparation
2009-12-16 10:52:15.828001,M001,ON,Meal_Preparation
2009-12-16 10:52:20.125001,M001,OFF,Meal_Preparation
2009-12-16 10:52:22.093001,D028,OPEN,Meal_Preparation
2009-12-16 10:52:22.750001,M003,ON,Meal_Preparation
2009-12-16 10:52:23.046001,M015,ON,Meal_Preparation
2009-12-16 10:52:26.718001,M003,OFF,Meal_Preparation
2009-12-16 10:52:27.015001,M015,OFF,Meal_Preparation
2009-12-16 10:52:29.328001,M003,ON,Meal_Preparation
2009-12-16 10:52:33.328001,M003,OFF,Meal_Preparation
2009-12-16 10:52:33.625001,M015,ON,Meal_Preparation
2009-12-16 10:52:35.250001,M001,ON,Meal_Preparation
2009-12-16 10:52:35.625001,D028,CLOSE,Meal_Preparation
2009-12-16 10:52:37.250001,M015,OFF,Meal_Preparation
2009-12-16 10:52:38.890001,M002,ON,Meal_Preparation
2009-12-16 10:52:39.921001,M001,OFF,Meal_Preparation
2009-12-16 10:52:40.218001,M015,ON,Meal_Preparation
2009-12-16 10:52:42.859001,M002,OFF,Meal_Preparation
2009-12-16 10:52:44.203001,M015,OFF,Meal_Preparation
2009-12-16 10:52:46.156001,M015,ON,Meal_Preparation
2009-12-16 10:52:48.828001,M003,ON,Meal_Preparation
2009-12-16 10:52:50.765001,M015,OFF,Meal_Preparation
2009-12-16 10:52:52.750001,M003,OFF,Meal_Preparation
2009-12-16 10:52:54.718001,M015,ON,Meal_Preparation
2009-12-16 10:52:56.718001,M003,ON,Meal_Preparation
2009-12-16 10:52:58.703001,M015,OFF,Meal_Preparation
2009-12-16 10:53:00.703001,M003,OFF,Meal_Preparation
2009-12-16 10:53:05.625001,M003,ON,Other_Activity
2009-12-16 10:53:07.937001,M015,ON,Other_Activity
2009-12-16 10:53:09.625001,M003,OFF,Other_Activity
2009-12-16 10:53:10.921001,M017,ON,Other_Activity
2009-12-16 10:53:11.921001,M015,OFF,Other_Activity
2009-12-16 10:53:14.859001,M017,OFF,Other_Activity
2009-12-16 10:53:15.546001,M018,ON,Other_Activity
2009-12-16 10:53:19.812001,M018,OFF,Other_Activity
2009-12-16 10:53:33.015001,M009,ON,Eating
2009-12-16 10:53:36.984001,M009,OFF,Eating
2009-12-16 10:53:52.812001,M009,ON,Eating
2009-12-16 10:53:56.765001,M009,OFF,Eating
2009-12-16 10:54:03.359001,M009,ON,Eating
2009-12-16 10:54:07.328001,M009,OFF,Eating
2009-12-16 10:54:24.546001,M009,ON,Eating
2009-12-16 10:54:28.812001,M009,OFF,Eating
2009-12-16 10:54:46.921001,M009,ON,Eating
2009-12-16 10:54:50.921001,M009,OFF,Eating
2009-12-16 10:54:52.578001,M009,ON,Eating
2009-12-16 10:54:56.546001,M009,OFF,Eating
2009-12-16 10:56:52.640001,M009,ON,Eating
2009-12-16 10:56:56.609001,M009,OFF,Eating
2009-12-16 10:56:57.609001,M009,ON,Eating
2009-12-16 10:57:01.937001,M009,OFF,Eating
2009-12-16 10:57:17.406001,M009,ON,Eating
2009-12-16 10:57:21.734001,M009,OFF,Eating
2009-12-16 10:58:54.109001,M009,ON,Eating
2009-12-16 10:58:58.046001,M009,OFF,Eating
2009-12-16 10:59:02.031001,M009,ON,Eating
2009-12-16 10:59:06.296001,M009,OFF,Eating
2009-12-16 10:59:16.843001,M009,ON,Eating
2009-12-16 10:59:20.796001,M009,OFF,Eating
2009-12-16 10:59:26.765001,M009,ON,Eating
2009-12-16 10:59:30.718001,M009,OFF,Eating
2009-12-16 10:59:33.343001,M009,ON,Eating
2009-12-16 10:59:37.296001,M009,OFF,Eating
2009-12-16 10:59:44.234001,M009,ON,Eating
2009-12-16 10:59:48.203001,M009,OFF,Eating
2009-12-16 11:00:09.000001,M009,ON,Eating
2009-12-16 11:00:12.968001,M009,OFF,Eating
2009-12-16 11:00:14.625001,M009,ON,Eating
2009-12-16 11:00:18.546001,M009,OFF,Eating
2009-12-16 11:00:26.171001,M009,ON,Eating
2009-12-16 11:00:30.765001,M009,OFF,Eating
2009-12-16 11:00:43.031001,M009,ON,Eating
2009-12-16 11:00:46.921001,M009,OFF,Eating
2009-12-16 11:00:55.562001,M009,ON,Eating
2009-12-16 11:00:59.500001,M009,OFF,Eating
2009-12-16 11:01:01.796001,M009,ON,Eating
2009-12-16 11:01:06.093001,M009,OFF,Eating
2009-12-16 11:01:08.093001,M009,ON,Eating
2009-12-16 11:01:12.000001,M009,OFF,Eating
2009-12-16 11:01:14.984001,M009,ON,Eating
2009-12-16 11:01:18.937001,M009,OFF,Eating
2009-12-16 11:02:02.500001,M009,ON,Eating
2009-12-16 11:02:06.500001,M009,OFF,Eating
2009-12-16 11:02:16.062001,M009,ON,Eating
2009-12-16 11:02:20.328001,M009,OFF,Eating
2009-12-16 11:02:26.609001,M009,ON,Eating
2009-12-16 11:02:30.593001,M009,OFF,Eating
2009-12-16 11:02:59.296001,M009,ON,Eating
2009-12-16 11:03:03.218001,M009,OFF,Eating
2009-12-16 11:04:00.656001,M009,ON,Eating
2009-12-16 11:04:04.593001,M009,OFF,Eating
2009-12-16 11:04:14.812001,M009,ON,Eating
2009-12-16 11:04:18.828001,M009,OFF,Eating
2009-12-16 11:04:21.093001,M009,ON,Eating
2009-12-16 11:04:25.078001,M009,OFF,Eating
2009-12-16 11:04:28.390001,M009,ON,Eating
2009-12-16 11:04:32.312001,M009,OFF,Eating
2009-12-16 11:04:34.609001,M009,ON,Eating
2009-12-16 11:04:38.609001,M009,OFF,Eating
2009-12-16 11:04:41.875001,M009,ON,Eating
2009-12-16 11:04:46.546001,M009,OFF,Eating
2009-12-16 11:04:47.187001,M009,ON,Eating
2009-12-16 11:04:51.765001,M009,OFF,Eating
2009-12-16 11:05:45.906001,M009,ON,Eating
2009-12-16 11:05:49.906001,M009,OFF,Eating
2009-12-16 11:08:21.968001,M009,ON,Eating
2009-12-16 11:08:25.968001,M009,OFF,Eating
2009-12-16 11:09:55.375001,M009,ON,Eating
2009-12-16 11:09:59.312001,M009,OFF,Eating
2009-12-16 11:10:01.296001,M009,ON,Other_Activity
2009-12-16 11:10:05.593001,M009,OFF,Other_Activity
2009-12-16 11:10:08.265001,M009,ON,Other_Activity
2009-12-16 11:10:12.203001,M009,OFF,Other_Activity
2009-12-16 11:10:14.171001,M009,ON,Other_Activity
2009-12-16 11:10:18.796001,M009,OFF,Other_Activity
2009-12-16 11:10:20.468001,M009,ON,Other_Activity
2009-12-16 11:10:24.734001,M009,OFF,Other_Activity
2009-12-16 11:10:26.062001,M009,ON,Other_Activity
2009-12-16 11:10:30.031001,M009,OFF,Other_Activity
2009-12-16 11:13:53.953001,M009,ON,Other_Activity
2009-12-16 11:13:58.562001,M009,OFF,Other_Activity
2009-12-16 11:14:19.687001,M009,ON,Other_Activity
2009-12-16 11:14:23.640001,M009,OFF,Other_Activity
2009-12-16 11:14:56.640001,M009,ON,Other_Activity
2009-12-16 11:15:00.625001,M009,OFF,Other_Activity
2009-12-16 11:17:12.609001,M009,ON,Other_Activity
2009-12-16 11:17:16.546001,M009,OFF,Other_Activity
2009-12-16 11:18:26.546001,M009,ON,Other_Activity
2009-12-16 11:18:30.781001,M009,OFF,Other_Activity
2009-12-16 11:18:31.781001,M009,ON,Other_Activity
2009-12-16 11:18:36.062001,M009,OFF,Other_Activity
2009-12-16 11:19:56.265001,M009,ON,Other_Activity
2009-12-16 11:20:00.234001,M009,OFF,Other_Activity
2009-12-16 11:20:02.546001,M009,ON,Other_Activity
2009-12-16 11:20:06.531001,M009,OFF,Other_Activity
2009-12-16 11:20:09.828001,M009,ON,Other_Activity
2009-12-16 11:20:14.078001,M009,OFF,Other_Activity
2009-12-16 11:20:17.765001,M009,ON,Other_Activity
2009-12-16 11:20:21.671001,M009,OFF,Other_Activity
2009-12-16 11:20:23.031001,M009,ON,Other_Activity
2009-12-16 11:20:26.937001,M009,OFF,Other_Activity
2009-12-16 11:20:50.093001,M009,ON,Other_Activity
2009-12-16 11:20:54.031001,M009,OFF,Other_Activity
2009-12-16 11:20:58.296001,M009,ON,Other_Activity
2009-12-16 11:21:02.625001,M009,OFF,Other_Activity
2009-12-16 11:21:12.156001,M009,ON,Other_Activity
2009-12-16 11:21:16.125001,M009,OFF,Other_Activity
2009-12-16 11:21:22.062001,M009,ON,Other_Activity
2009-12-16 11:21:26.031001,M009,OFF,Other_Activity
2009-12-16 11:21:35.921001,M009,ON,Other_Activity
2009-12-16 11:21:39.890001,M009,OFF,Other_Activity
2009-12-16 11:22:10.218001,M009,ON,Other_Activity
2009-12-16 11:22:14.218001,M009,OFF,Other_Activity
2009-12-16 11:22:16.187001,M009,ON,Other_Activity
2009-12-16 11:22:20.125001,M009,OFF,Other_Activity
2009-12-16 11:22:47.859001,M009,ON,Other_Activity
2009-12-16 11:22:52.187001,M009,OFF,Other_Activity
2009-12-16 11:23:00.093001,M009,ON,Other_Activity
2009-12-16 11:23:04.359001,M009,OFF,Other_Activity
2009-12-16 11:23:09.625001,M009,ON,Other_Activity
2009-12-16 11:23:13.609001,M009,OFF,Other_Activity
2009-12-16 11:23:34.421001,M009,ON,Other_Activity
2009-12-16 11:23:38.656001,M009,OFF,Other_Activity
2009-12-16 11:23:41.312001,M009,ON,Other_Activity
2009-12-16 11:23:45.265001,M009,OFF,Other_Activity
2009-12-16 11:23:47.921001,M009,ON,Other_Activity
2009-12-16 11:23:51.890001,M009,OFF,Other_Activity
2009-12-16 11:23:56.187001,M009,ON,Other_Activity
2009-12-16 11:24:00.125001,M009,OFF,Other_Activity
2009-12-16 11:24:29.187001,M009,ON,Other_Activity
2009-12-16 11:24:33.125001,M009,OFF,Other_Activity
2009-12-16 11:24:52.921001,M009,ON,Other_Activity
2009-12-16 11:24:56.859001,M009,OFF,Other_Activity
2009-12-16 11:25:03.515001,M009,ON,Other_Activity
2009-12-16 11:25:07.781001,M009,OFF,Other_Activity
2009-12-16 11:25:09.750001,M009,ON,Other_Activity
2009-12-16 11:25:13.703001,M009,OFF,Other_Activity
2009-12-16 11:25:26.250001,M009,ON,Other_Activity
2009-12-16 11:25:30.578001,M009,OFF,Other_Activity
2009-12-16 11:25:42.109001,M009,ON,Other_Activity
2009-12-16 11:25:46.046001,M009,OFF,Other_Activity
2009-12-16 11:25:47.359001,M009,ON,Other_Activity
2009-12-16 11:25:51.656001,M009,OFF,Other_Activity
2009-12-16 11:26:21.015001,M009,ON,Other_Activity
2009-12-16 11:26:25.015001,M009,OFF,Other_Activity
2009-12-16 11:26:26.671001,M009,ON,Other_Activity
2009-12-16 11:26:30.640001,M009,OFF,Other_Activity
2009-12-16 11:26:36.203001,M009,ON,Other_Activity
2009-12-16 11:26:40.515001,M009,OFF,Other_Activity
2009-12-16 11:26:48.734001,M009,ON,Other_Activity
2009-12-16 11:26:52.703001,M009,OFF,Other_Activity
2009-12-16 11:26:54.703001,M009,ON,Other_Activity
2009-12-16 11:26:58.640001,M009,OFF,Other_Activity
2009-12-16 11:27:03.593001,M009,ON,Other_Activity
2009-12-16 11:27:07.578001,M009,OFF,Other_Activity
2009-12-16 11:27:13.515001,M009,ON,Other_Activity
2009-12-16 11:27:17.812001,M009,OFF,Other_Activity
2009-12-16 11:27:34.937001,M009,ON,Other_Activity
2009-12-16 11:27:38.906001,M009,OFF,Other_Activity
2009-12-16 11:27:42.203001,M009,ON,Other_Activity
2009-12-16 11:27:46.171001,M009,OFF,Other_Activity
2009-12-16 11:27:50.109001,M009,ON,Other_Activity
2009-12-16 11:27:54.109001,M009,OFF,Other_Activity
2009-12-16 11:28:12.937001,M009,ON,Other_Activity
2009-12-16 11:28:16.875001,M009,OFF,Other_Activity
2009-12-16 11:28:28.046001,M009,ON,Other_Activity
2009-12-16 11:28:32.031001,M009,OFF,Other_Activity
2009-12-16 11:28:36.031001,M009,ON,Other_Activity
2009-12-16 11:28:39.937001,M009,OFF,Other_Activity
2009-12-16 11:28:43.234001,M009,ON,Other_Activity
2009-12-16 11:28:47.906001,M009,OFF,Other_Activity
2009-12-16 11:28:50.203001,M009,ON,Other_Activity
2009-12-16 11:28:54.140001,M009,OFF,Other_Activity
2009-12-16 11:28:55.828001,M009,ON,Other_Activity
2009-12-16 11:29:00.109001,M009,OFF,Other_Activity
2009-12-16 11:29:18.906001,M009,ON,Other_Activity
2009-12-16 11:29:22.828001,M009,OFF,Other_Activity
2009-12-16 11:29:34.703001,M009,ON,Other_Activity
2009-12-16 11:29:38.703001,M009,OFF,Other_Activity
2009-12-16 11:29:42.640001,M009,ON,Other_Activity
2009-12-16 11:29:46.625001,M009,OFF,Other_Activity
2009-12-16 11:48:32.843001,M009,ON,Other_Activity
2009-12-16 11:48:37.140001,M009,OFF,Other_Activity
2009-12-16 11:48:46.343001,M009,ON,Other_Activity
2009-12-16 11:48:50.343001,M009,OFF,Other_Activity
2009-12-16 11:49:25.937001,M009,ON,Other_Activity
2009-12-16 11:49:30.265001,M009,OFF,Other_Activity
2009-12-16 11:49:33.875001,M009,ON,Other_Activity
2009-12-16 11:49:38.203001,M009,OFF,Other_Activity
2009-12-16 11:49:52.703001,M009,ON,Other_Activity
2009-12-16 11:49:56.671001,M009,OFF,Other_Activity
2009-12-16 11:50:01.296001,M018,ON,Other_Activity
2009-12-16 11:50:03.937001,M017,ON,Other_Activity
2009-12-16 11:50:05.234001,M018,OFF,Other_Activity
2009-12-16 11:50:06.531001,M008,ON,Other_Activity
2009-12-16 11:50:07.531001,M019,ON,Other_Activity
2009-12-16 11:50:07.859001,M017,OFF,Other_Activity
2009-12-16 11:50:10.828001,M008,OFF,Other_Activity
2009-12-16 11:50:11.531001,M019,OFF,Other_Activity
2009-12-16 11:50:11.859001,M020,ON,Other_Activity
2009-12-16 11:50:13.125001,M019,ON,Other_Activity
2009-12-16 11:50:13.468001,M012,ON,Other_Activity
2009-12-16 11:50:16.125001,M020,OFF,Other_Activity
2009-12-16 11:50:17.796001,M019,OFF,Other_Activity
2009-12-16 11:50:18.093001,M012,OFF,Other_Activity
2009-12-16 11:50:45.828001,M019,ON,Other_Activity
2009-12-16 11:50:46.828001,M020,ON,Other_Activity
2009-12-16 11:50:48.125001,M012,ON,Other_Activity
2009-12-16 11:50:49.765001,M019,OFF,Other_Activity
2009-12-16 11:50:50.796001,M020,OFF,Other_Activity
2009-12-16 11:50:52.125001,M012,OFF,Other_Activity
2009-12-16 11:50:52.734001,M008,ON,Other_Activity
2009-12-16 11:50:56.734001,M008,OFF,Other_Activity
2009-12-16 11:51:02.328001,M017,ON,Other_Activity
2009-12-16 11:51:03.625001,M018,ON,Other_Activity
2009-12-16 11:51:06.265001,M017,OFF,Other_Activity
2009-12-16 11:51:07.593001,M018,OFF,Other_Activity
2009-12-16 11:51:09.937001,M017,ON,Other_Activity
2009-12-16 11:51:12.859001,M015,ON,Other_Activity
2009-12-16 11:51:14.171001,M017,OFF,Other_Activity
2009-12-16 11:51:14.859001,M003,ON,Housekeeping
2009-12-16 11:51:16.828001,M002,ON,Housekeeping
2009-12-16 11:51:17.156001,M015,OFF,Housekeeping
2009-12-16 11:51:19.125001,M003,OFF,Housekeeping
2009-12-16 11:51:20.796001,M002,OFF,Housekeeping
2009-12-16 11:51:28.718001,M002,ON,Housekeeping
2009-12-16 11:51:32.671001,M002,OFF,Housekeeping
2009-12-16 11:51:34.968001,M002,ON,Housekeeping
2009-12-16 11:51:38.921001,M002,OFF,Housekeeping
2009-12-16 11:51:41.234001,M002,ON,Housekeeping
2009-12-16 11:51:45.218001,M002,OFF,Housekeeping
2009-12-16 11:51:47.171001,M002,ON,Housekeeping
2009-12-16 11:51:51.156001,M002,OFF,Housekeeping
2009-12-16 11:51:53.125001,M002,ON,Housekeeping
2009-12-16 11:51:57.093001,M002,OFF,Housekeeping
2009-12-16 11:51:59.718001,M002,ON,Housekeeping
2009-12-16 11:52:03.687001,M002,OFF,Housekeeping
2009-12-16 11:52:06.328001,M002,ON,Housekeeping
2009-12-16 11:52:10.625001,M002,OFF,Housekeeping
2009-12-16 11:52:14.562001,M002,ON,Housekeeping
2009-12-16 11:52:18.531001,M002,OFF,Housekeeping
2009-12-16 11:52:20.187001,M015,ON,Housekeeping
2009-12-16 11:52:22.828001,M002,ON,Housekeeping
2009-12-16 11:52:24.156001,M015,OFF,Housekeeping
2009-12-16 11:52:26.765001,M002,OFF,Housekeeping
2009-12-16 11:52:27.437001,M015,ON,Housekeeping
2009-12-16 11:52:31.718001,M015,OFF,Housekeeping
2009-12-16 11:52:34.375001,M015,ON,Housekeeping
2009-12-16 11:52:37.328001,M003,ON,Housekeeping
2009-12-16 11:52:38.328001,M015,OFF,Housekeeping
2009-12-16 11:52:41.328001,M003,OFF,Housekeeping
2009-12-16 11:52:43.656001,M003,ON,Housekeeping
2009-12-16 11:52:44.921001,M015,ON,Housekeeping
2009-12-16 11:52:47.593001,M003,OFF,Housekeeping
2009-12-16 11:52:47.921001,M008,ON,Other_Activity
2009-12-16 11:52:48.890001,M019,ON,Other_Activity
2009-12-16 11:52:49.218001,M015,OFF,Other_Activity
2009-12-16 11:52:50.546001,M004,ON,Personal_Hygiene
2009-12-16 11:52:51.218001,M016,ON,Personal_Hygiene
2009-12-16 11:52:51.859001,M008,OFF,Personal_Hygiene
2009-12-16 11:52:52.515001,M019,OFF,Personal_Hygiene
